Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
County/City maintained,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::county-city-maintained,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::county-city-maintained.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,CSV,,CMR,,,County maintained roads
County/City maintained,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::county-city-maintained,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::county-city-maintained.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,GeoJSON,,CMR,,,County maintained roads
County/City maintained,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::county-city-maintained,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::county-city-maintained.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,ZIP,,CMR,,,County maintained roads
County/City maintained,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::county-city-maintained,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::county-city-maintained.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,KML,,CMR,,,County maintained roads
Palmetto Bay,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::palmetto-bay,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/County_Maintained_Roads/FeatureServer/7,,,2016-06-21,,,ArcGIS GeoService,,CMR,,,County maintained roads
Palmetto Bay,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::palmetto-bay,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::palmetto-bay.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,CSV,,CMR,,,County maintained roads
Palmetto Bay,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::palmetto-bay,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::palmetto-bay.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,GeoJSON,,CMR,,,County maintained roads
Palmetto Bay,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::palmetto-bay,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::palmetto-bay.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,ZIP,,CMR,,,County maintained roads
Palmetto Bay,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::palmetto-bay,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::palmetto-bay.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,KML,,CMR,,,County maintained roads
County Maintained Roads,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::county-maintained-roads,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/County_Maintained_Roads/FeatureServer,,,2016-06-21,,,ArcGIS GeoService,,CMR,,,County maintained roads
State Roads,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::state-roads,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/County_Maintained_Roads/FeatureServer/0,,,2016-06-21,,,ArcGIS GeoService,,CMR,,,County maintained roads
State Roads,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::state-roads,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::state-roads.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,CSV,,CMR,,,County maintained roads
State Roads,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::state-roads,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::state-roads.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,GeoJSON,,CMR,,,County maintained roads
State Roads,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::state-roads,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::state-roads.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,ZIP,,CMR,,,County maintained roads
State Roads,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::state-roads,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::state-roads.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,KML,,CMR,,,County maintained roads
MajorRoads,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::majorroads,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/County_Maintained_Roads/FeatureServer/3,,,2016-06-21,,,ArcGIS GeoService,,CMR,,,County maintained roads
MajorRoads,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::majorroads,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::majorroads.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,CSV,,CMR,,,County maintained roads
MajorRoads,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::majorroads,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::majorroads.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,GeoJSON,,CMR,,,County maintained roads
MajorRoads,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::majorroads,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::majorroads.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,ZIP,,CMR,,,County maintained roads
MajorRoads,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::majorroads,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::majorroads.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,KML,,CMR,,,County maintained roads
StreetMaint,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::streetmaint,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/County_Maintained_Roads/FeatureServer/4,,,2016-06-21,,,ArcGIS GeoService,,CMR,,,County maintained roads
StreetMaint,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::streetmaint,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::streetmaint.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,CSV,,CMR,,,County maintained roads
StreetMaint,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::streetmaint,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::streetmaint.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,GeoJSON,,CMR,,,County maintained roads
StreetMaint,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::streetmaint,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::streetmaint.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,ZIP,,CMR,,,County maintained roads
StreetMaint,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::streetmaint,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::streetmaint.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,KML,,CMR,,,County maintained roads
Miami,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::miami,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/County_Maintained_Roads/FeatureServer/5,,,2016-06-21,,,ArcGIS GeoService,,CMR,,,County maintained roads
Miami,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::miami,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::miami.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,CSV,,CMR,,,County maintained roads
Miami,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::miami,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::miami.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,GeoJSON,,CMR,,,County maintained roads
Miami,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::miami,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::miami.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,ZIP,,CMR,,,County maintained roads
Miami,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::miami,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::miami.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-21,,,KML,,CMR,,,County maintained roads
Gables Trolley Route,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::gables-trolley-route,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/TrolleyRoute2013/FeatureServer,,,2013-10-17,,,ArcGIS GeoService,,Trolley,,,Gables Trolley Route
102011TrolleyRoute,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::102011trolleyroute,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/TrolleyRoute2013/FeatureServer/2,,,2013-10-17,,,ArcGIS GeoService,,Trolley,,,Gables Trolley Route
102011TrolleyRoute,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::102011trolleyroute,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::102011trolleyroute.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,CSV,,Trolley,,,Gables Trolley Route
102011TrolleyRoute,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::102011trolleyroute,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::102011trolleyroute.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,GeoJSON,,Trolley,,,Gables Trolley Route
102011TrolleyRoute,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::102011trolleyroute,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::102011trolleyroute.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,ZIP,,Trolley,,,Gables Trolley Route
102011TrolleyRoute,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::102011trolleyroute,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::102011trolleyroute.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,KML,,Trolley,,,Gables Trolley Route
Trolley Stops,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::trolley-stops,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/TrolleyRoute2013/FeatureServer/1,,,2013-10-17,,,ArcGIS GeoService,,Trolley,,,Gables Trolley Route
Trolley Stops,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::trolley-stops,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::trolley-stops.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,CSV,,Trolley,,,Gables Trolley Route
Trolley Stops,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::trolley-stops,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::trolley-stops.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,GeoJSON,,Trolley,,,Gables Trolley Route
Trolley Stops,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::trolley-stops,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::trolley-stops.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,ZIP,,Trolley,,,Gables Trolley Route
Trolley Stops,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::trolley-stops,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::trolley-stops.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,KML,,Trolley,,,Gables Trolley Route
Export OutpuTrolleyPointst,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::export-outputrolleypointst,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/TrolleyRoute2013/FeatureServer/0,,,2013-10-17,,,ArcGIS GeoService,,Trolley,,,Gables Trolley Route
Export OutpuTrolleyPointst,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::export-outputrolleypointst,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::export-outputrolleypointst.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,CSV,,Trolley,,,Gables Trolley Route
Export OutpuTrolleyPointst,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::export-outputrolleypointst,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::export-outputrolleypointst.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,GeoJSON,,Trolley,,,Gables Trolley Route
Export OutpuTrolleyPointst,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::export-outputrolleypointst,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::export-outputrolleypointst.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,ZIP,,Trolley,,,Gables Trolley Route
Export OutpuTrolleyPointst,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::export-outputrolleypointst,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::export-outputrolleypointst.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2013-10-17,,,KML,,Trolley,,,Gables Trolley Route
Metrorail,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/Metrorail/FeatureServer/0,,,2015-04-09,,,ArcGIS GeoService,,Metrorail,,,Metrorail
Metrorail,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2015-04-09,,,CSV,,Metrorail,,,Metrorail
Metrorail,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2015-04-09,,,GeoJSON,,Metrorail,,,Metrorail
Metrorail,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2015-04-09,,,ZIP,,Metrorail,,,Metrorail
Metrorail,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2015-04-09,,,KML,,Metrorail,,,Metrorail
CG FLUM AGOL,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-flum-agol,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CG_FLUM_AGOL/FeatureServer/13,,,2022-06-14,,,ArcGIS GeoService,,planning;land use;open data,,,
CG FLUM AGOL,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-flum-agol,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-flum-agol.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-06-14,,,CSV,,planning;land use;open data,,,
CG FLUM AGOL,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-flum-agol,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-flum-agol.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-06-14,,,GeoJSON,,planning;land use;open data,,,
CG FLUM AGOL,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-flum-agol,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-flum-agol.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-06-14,,,ZIP,,planning;land use;open data,,,
CG FLUM AGOL,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-flum-agol,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-flum-agol.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2022-06-14,,,KML,,planning;land use;open data,,,
CG Zoning AGOL,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-zoning-agol,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CG_Zoning_AGOL/FeatureServer/11,,,2022-06-14,,,ArcGIS GeoService,,planning;zoning;open data,,,
CG Zoning AGOL,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-zoning-agol,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-zoning-agol.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2022-06-14,,,CSV,,planning;zoning;open data,,,
CG Zoning AGOL,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-zoning-agol,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-zoning-agol.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2022-06-14,,,GeoJSON,,planning;zoning;open data,,,
CG Zoning AGOL,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-zoning-agol,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-zoning-agol.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2022-06-14,,,ZIP,,planning;zoning;open data,,,
CG Zoning AGOL,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-zoning-agol,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-zoning-agol.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2022-06-14,,,KML,,planning;zoning;open data,,,
Litter Index Area Pub,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::litter-index-area-pub,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/Litter_Index_Area_Pub/FeatureServer/0,,,2020-07-07,,,ArcGIS GeoService,,litter;litter zones;CMO;sustainability,,,
Litter Index Area Pub,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::litter-index-area-pub,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::litter-index-area-pub.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-07-07,,,CSV,,litter;litter zones;CMO;sustainability,,,
Litter Index Area Pub,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::litter-index-area-pub,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::litter-index-area-pub.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-07-07,,,GeoJSON,,litter;litter zones;CMO;sustainability,,,
Litter Index Area Pub,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::litter-index-area-pub,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::litter-index-area-pub.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-07-07,,,ZIP,,litter;litter zones;CMO;sustainability,,,
Litter Index Area Pub,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::litter-index-area-pub,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::litter-index-area-pub.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-07-07,,,KML,,litter;litter zones;CMO;sustainability,,,
Metrorail Stations Gables,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail-stations-gables,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/Metrorail_Stations_Gables/FeatureServer/0,,,2018-04-10,,,ArcGIS GeoService,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Metrorail Stations Gables,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail-stations-gables,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail-stations-gables.csv?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,CSV,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Metrorail Stations Gables,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail-stations-gables,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail-stations-gables.geojson?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,GeoJSON,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Metrorail Stations Gables,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail-stations-gables,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail-stations-gables.zip?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,ZIP,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
Metrorail Stations Gables,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::metrorail-stations-gables,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::metrorail-stations-gables.kml?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2018-04-10,,,KML,,Transportation;ArcGIS;Service Definition;.sd,,,{{description}}
CRR WebMap,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::crr-webmap,,,,2020-04-21,,,,,response rate;tract;place;municipality;coral gables;2020 census,,,"Tracking response rates of Coral Gables residents across the city and by their census tract.<div>Statistic show the ongoing, cumulative response rates (CRR) for place (cities) in Miami Dade County; and, for census tracts in and around Coral Gables.</div><div><br /></div><div>The information is collected through the 2020 Census online resources and made into 2 map layers. One layer shows CRR for cities in Miami Dade. The other layer shows CRR for census tracts in and around Coral Gables. Click on a city or tract will show a popup that shows the name and response rate for the object.</div><div><br /></div><div>Direct any question to the Information Technology GIS section itsd@coralgables.com; or by calling the IT Help Desk at 305 569 2448 (HELP).</div>"
Historic Districts & Properties,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::historic-districts-properties-1,,,,2014-12-08,,,,,Historic;Historic Districts;Coral Gables;Florida;historic markers;designated properties,,,This map contains lists and locations for City of Coral Gables Historic Districts and National Markers. There are also layers containing properties within the districts that may designated or eligible for historic designation.
Litter Index Pub,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::litter-index-pub,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/Litter_Index_Pub/FeatureServer/0,,,2020-07-07,,,ArcGIS GeoService,,litter;litter zones,,,
Litter Index Pub,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::litter-index-pub,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::litter-index-pub.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-07-07,,,CSV,,litter;litter zones,,,
Litter Index Pub,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::litter-index-pub,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::litter-index-pub.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-07-07,,,GeoJSON,,litter;litter zones,,,
Litter Index Pub,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::litter-index-pub,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::litter-index-pub.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-07-07,,,ZIP,,litter;litter zones,,,
Litter Index Pub,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::litter-index-pub,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::litter-index-pub.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-07-07,,,KML,,litter;litter zones,,,
ChargingStationsv2,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::chargingstationsv2,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/ChargingStationsv2/FeatureServer,,,2017-01-09,,,ArcGIS GeoService,,Charging Stations,,,Charging Stations
Coral Gables Waze Activity,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/apps/cggis::coral-gables-waze-activity,https://cggis.maps.arcgis.com/apps/PublicInformation/index.html?appid=1a57adc503bc42158159e091b7dea8df,,,2019-01-09,,,ArcGIS GeoService,,traffic;WAZE;connected citizen program;VGI;citizen sensor,,,{{description}}
South Alhambra Bicycle Survey,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/feedback/surveys/cggis::south-alhambra-bicycle-survey,,,,2022-06-02,,,,,Survey123;Bicycle;bike;6/2/2022,,,{{description}}
Coral Gables Bridges,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coral-gables-bridges-1,,,,2021-10-20,,,,,Bridges;water;road,,,{{description}}
